WILCOXTABLE:	isone	I__	vs	_E_	0.33333
WILCOXTABLE:	isone	I__	vs	__L	0.56926
WILCOXTABLE:	isone	I__	vs	IE_	0.22511
WILCOXTABLE:	isone	I__	vs	_EL	1.00000
WILCOXTABLE:	isone	I__	vs	IEL	0.33117
WILCOXTABLE:	isone	_E_	vs	_E_	1.00000
WILCOXTABLE:	isone	_E_	vs	__L	0.00433
WILCOXTABLE:	isone	_E_	vs	IE_	0.00216
WILCOXTABLE:	isone	_E_	vs	_EL	0.03030
WILCOXTABLE:	isone	_E_	vs	IEL	0.00216
WILCOXTABLE:	isone	__L	vs	__L	1.00000
WILCOXTABLE:	isone	__L	vs	IE_	0.23593
WILCOXTABLE:	isone	__L	vs	_EL	0.42208
WILCOXTABLE:	isone	__L	vs	IEL	0.58442
WILCOXTABLE:	isone	IE_	vs	IE_	1.00000
WILCOXTABLE:	isone	IE_	vs	_EL	0.14286
WILCOXTABLE:	isone	IE_	vs	IEL	0.62121
WILCOXTABLE:	isone	I_L	vs	I__	0.05628
WILCOXTABLE:	isone	I_L	vs	_E_	0.00216
WILCOXTABLE:	isone	I_L	vs	__L	0.02381
WILCOXTABLE:	isone	I_L	vs	IE_	0.38745
WILCOXTABLE:	isone	I_L	vs	_EL	0.00866
WILCOXTABLE:	isone	I_L	vs	IEL	0.12554
WILCOXTABLE:	isone	_EL	vs	_EL	1.00000
WILCOXTABLE:	isone	_EL	vs	IEL	0.29004
WILCOXTABLE:	isone	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: I__                                                   #
TABLE: #         ncolumns: 025                                                        #
TABLE: #         content : auc                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEAUC:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEAUC:	I__	0.837	0.696	0.736	0.840	0.862	0.723	0.840	499	 61.53	53	0.37	3.55	
TABLEAUC:	_E_	0.785	0.888	0.919	0.875	0.884	0.912	0.901	226	 27.73	54	0.36	3.08	
TABLEAUC:	__L	0.808	0.856	0.910	0.875	0.888	0.896	0.893	257	 31.34	54	0.35	3.11	
TABLEAUC:	IE_	0.810	0.889	0.926	0.889	0.905	0.916	0.913	211	 25.89	54	0.35	2.97	
TABLEAUC:	I_L	0.830	0.868	0.918	0.890	0.903	0.905	0.903	240	 30.53	52	0.35	3.04	
TABLEAUC:	_EL	0.805	0.886	0.922	0.887	0.894	0.910	0.905	206	 25.56	53	0.35	3.06	
TABLEAUC:	IEL	0.827	0.890	0.925	0.901	0.910	0.914	0.914	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	auc	I__	vs	I__	1.00000
WILCOXTABLE:	auc	I__	vs	_E_	0.06494
WILCOXTABLE:	auc	I__	vs	__L	0.06494
WILCOXTABLE:	auc	I__	vs	IE_	0.00216
WILCOXTABLE:	auc	I__	vs	_EL	0.06494
WILCOXTABLE:	auc	I__	vs	IEL	0.00216
WILCOXTABLE:	auc	_E_	vs	_E_	1.00000
WILCOXTABLE:	auc	_E_	vs	__L	0.04113
WILCOXTABLE:	auc	_E_	vs	IE_	0.48485
WILCOXTABLE:	auc	_E_	vs	_EL	0.04113
WILCOXTABLE:	auc	_E_	vs	IEL	0.04113
WILCOXTABLE:	auc	__L	vs	__L	1.00000
WILCOXTABLE:	auc	__L	vs	IE_	0.06494
WILCOXTABLE:	auc	__L	vs	_EL	0.13203
WILCOXTABLE:	auc	__L	vs	IEL	0.09307
WILCOXTABLE:	auc	IE_	vs	IE_	1.00000
WILCOXTABLE:	auc	IE_	vs	_EL	0.06494
WILCOXTABLE:	auc	IE_	vs	IEL	0.04113
WILCOXTABLE:	auc	I_L	vs	I__	0.00216
WILCOXTABLE:	auc	I_L	vs	_E_	0.14502
WILCOXTABLE:	auc	I_L	vs	__L	0.06494
WILCOXTABLE:	auc	I_L	vs	IE_	0.24026
WILCOXTABLE:	auc	I_L	vs	_EL	0.13203
WILCOXTABLE:	auc	I_L	vs	IEL	0.48485
WILCOXTABLE:	auc	_EL	vs	_EL	1.00000
WILCOXTABLE:	auc	_EL	vs	IEL	0.48485
WILCOXTABLE:	auc	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: I__                                                   #
TABLE: #         ncolumns: 025                                                        #
TABLE: #         content : isone                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEISONE:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEISONE:	I__	0.170	0.019	0.057	0.170	0.226	0.038	0.170	499	 61.53	53	0.37	3.55	
TABLEISONE:	_E_	0.111	0.315	0.333	0.296	0.333	0.352	0.315	226	 27.73	54	0.36	3.08	
TABLEISONE:	__L	0.148	0.222	0.241	0.241	0.315	0.241	0.259	257	 31.34	54	0.35	3.11	
TABLEISONE:	IE_	0.130	0.333	0.352	0.370	0.407	0.370	0.370	211	 25.89	54	0.35	2.97	
TABLEISONE:	I_L	0.212	0.250	0.250	0.288	0.365	0.308	0.308	240	 30.53	52	0.35	3.04	
TABLEISONE:	_EL	0.132	0.340	0.302	0.321	0.377	0.358	0.321	206	 25.56	53	0.35	3.06	
TABLEISONE:	IEL	0.173	0.365	0.346	0.404	0.442	0.385	0.385	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	isone	I__	vs	I__	1.00000
WILCOXTABLE:	isone	I__	vs	_E_	0.06494
WILCOXTABLE:	isone	I__	vs	__L	0.06494
WILCOXTABLE:	isone	I__	vs	IE_	0.00649
WILCOXTABLE:	isone	I__	vs	_EL	0.06494
WILCOXTABLE:	isone	I__	vs	IEL	0.00649
WILCOXTABLE:	isone	_E_	vs	_E_	1.00000
WILCOXTABLE:	isone	_E_	vs	__L	1.00000
WILCOXTABLE:	isone	_E_	vs	IE_	1.00000
WILCOXTABLE:	isone	_E_	vs	_EL	0.39394
WILCOXTABLE:	isone	_E_	vs	IEL	1.00000
WILCOXTABLE:	isone	__L	vs	__L	1.00000
WILCOXTABLE:	isone	__L	vs	IE_	1.00000
WILCOXTABLE:	isone	__L	vs	_EL	0.46320
WILCOXTABLE:	isone	__L	vs	IEL	0.58874
WILCOXTABLE:	isone	IE_	vs	IE_	1.00000
WILCOXTABLE:	isone	IE_	vs	_EL	1.00000
WILCOXTABLE:	isone	IE_	vs	IEL	1.00000
WILCOXTABLE:	isone	I_L	vs	I__	0.00216
WILCOXTABLE:	isone	I_L	vs	_E_	0.12554
WILCOXTABLE:	isone	I_L	vs	__L	0.14502
WILCOXTABLE:	isone	I_L	vs	IE_	0.17965
WILCOXTABLE:	isone	I_L	vs	_EL	0.39394
WILCOXTABLE:	isone	I_L	vs	IEL	0.19697
WILCOXTABLE:	isone	_EL	vs	_EL	1.00000
WILCOXTABLE:	isone	_EL	vs	IEL	1.00000
WILCOXTABLE:	isone	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: __L                                                   #
TABLE: #         ncolumns: 100                                                        #
TABLE: #         content : auc                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEAUC:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEAUC:	I__	0.989	0.842	0.852	0.978	0.976	0.861	0.965	314	 37.88	55	0.35	3.17	
TABLEAUC:	_E_	0.848	0.946	0.945	0.928	0.926	0.966	0.944	285	 34.38	55	0.36	3.07	
TABLEAUC:	__L	0.847	0.895	0.935	0.916	0.924	0.937	0.935	344	 41.50	55	0.36	3.26	
TABLEAUC:	IE_	0.949	0.932	0.948	0.978	0.981	0.956	0.984	209	 25.64	54	0.35	2.98	
TABLEAUC:	I_L	0.962	0.895	0.929	0.980	0.984	0.930	0.984	240	 30.53	52	0.35	3.04	
TABLEAUC:	_EL	0.859	0.950	0.956	0.940	0.943	0.974	0.957	253	 30.52	55	0.35	3.05	
TABLEAUC:	IEL	0.944	0.931	0.948	0.976	0.980	0.957	0.983	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	auc	I__	vs	I__	1.00000
WILCOXTABLE:	auc	I__	vs	_E_	1.00000
WILCOXTABLE:	auc	I__	vs	__L	1.00000
WILCOXTABLE:	auc	I__	vs	IE_	0.39394
WILCOXTABLE:	auc	I__	vs	_EL	0.48485
WILCOXTABLE:	auc	I__	vs	IEL	0.30952
WILCOXTABLE:	auc	_E_	vs	_E_	1.00000
WILCOXTABLE:	auc	_E_	vs	__L	0.48485
WILCOXTABLE:	auc	_E_	vs	IE_	0.13203
WILCOXTABLE:	auc	_E_	vs	_EL	0.24026
WILCOXTABLE:	auc	_E_	vs	IEL	0.02597
WILCOXTABLE:	auc	__L	vs	__L	1.00000
WILCOXTABLE:	auc	__L	vs	IE_	0.48485
WILCOXTABLE:	auc	__L	vs	_EL	0.48485
WILCOXTABLE:	auc	__L	vs	IEL	0.09307
WILCOXTABLE:	auc	IE_	vs	IE_	1.00000
WILCOXTABLE:	auc	IE_	vs	_EL	0.48485
WILCOXTABLE:	auc	IE_	vs	IEL	0.48485
WILCOXTABLE:	auc	I_L	vs	I__	0.39394
WILCOXTABLE:	auc	I_L	vs	_E_	0.13203
WILCOXTABLE:	auc	I_L	vs	__L	0.48485
WILCOXTABLE:	auc	I_L	vs	IE_	1.00000
WILCOXTABLE:	auc	I_L	vs	_EL	0.48485
WILCOXTABLE:	auc	I_L	vs	IEL	0.58874
WILCOXTABLE:	auc	_EL	vs	_EL	1.00000
WILCOXTABLE:	auc	_EL	vs	IEL	0.30952
WILCOXTABLE:	auc	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: __L                                                   #
TABLE: #         ncolumns: 100                                                        #
TABLE: #         content : isone                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEISONE:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEISONE:	I__	0.745	0.218	0.255	0.636	0.618	0.218	0.491	314	 37.88	55	0.35	3.17	
TABLEISONE:	_E_	0.273	0.436	0.327	0.382	0.364	0.564	0.400	285	 34.38	55	0.36	3.07	
TABLEISONE:	__L	0.145	0.236	0.382	0.273	0.309	0.327	0.291	344	 41.50	55	0.36	3.26	
TABLEISONE:	IE_	0.426	0.370	0.444	0.722	0.704	0.481	0.759	209	 25.64	54	0.35	2.98	
TABLEISONE:	I_L	0.500	0.346	0.442	0.635	0.692	0.404	0.692	240	 30.53	52	0.35	3.04	
TABLEISONE:	_EL	0.218	0.455	0.473	0.382	0.382	0.582	0.418	253	 30.52	55	0.35	3.05	
TABLEISONE:	IEL	0.385	0.385	0.481	0.673	0.673	0.481	0.712	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	isone	I__	vs	I__	1.00000
WILCOXTABLE:	isone	I__	vs	_E_	1.00000
WILCOXTABLE:	isone	I__	vs	__L	1.00000
WILCOXTABLE:	isone	I__	vs	IE_	0.42208
WILCOXTABLE:	isone	I__	vs	_EL	0.62121
WILCOXTABLE:	isone	I__	vs	IEL	0.39394
WILCOXTABLE:	isone	_E_	vs	_E_	1.00000
WILCOXTABLE:	isone	_E_	vs	__L	0.39394
WILCOXTABLE:	isone	_E_	vs	IE_	0.12121
WILCOXTABLE:	isone	_E_	vs	_EL	0.32900
WILCOXTABLE:	isone	_E_	vs	IEL	0.13203
WILCOXTABLE:	isone	__L	vs	__L	1.00000
WILCOXTABLE:	isone	__L	vs	IE_	0.38961
WILCOXTABLE:	isone	__L	vs	_EL	0.51299
WILCOXTABLE:	isone	__L	vs	IEL	0.30952
WILCOXTABLE:	isone	IE_	vs	IE_	1.00000
WILCOXTABLE:	isone	IE_	vs	_EL	0.45671
WILCOXTABLE:	isone	IE_	vs	IEL	1.00000
WILCOXTABLE:	isone	I_L	vs	I__	0.39394
WILCOXTABLE:	isone	I_L	vs	_E_	0.17965
WILCOXTABLE:	isone	I_L	vs	__L	0.41558
WILCOXTABLE:	isone	I_L	vs	IE_	1.00000
WILCOXTABLE:	isone	I_L	vs	_EL	0.48485
WILCOXTABLE:	isone	I_L	vs	IEL	1.00000
WILCOXTABLE:	isone	_EL	vs	_EL	1.00000
WILCOXTABLE:	isone	_EL	vs	IEL	0.58874
WILCOXTABLE:	isone	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: _E_                                                   #
TABLE: #         ncolumns: 100                                                        #
TABLE: #         content : auc                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEAUC:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEAUC:	I__	0.992	0.829	0.840	0.981	0.974	0.844	0.964	316	 38.44	54	0.36	3.21	
TABLEAUC:	_E_	0.825	0.942	0.942	0.913	0.920	0.967	0.938	293	 35.34	55	0.36	3.11	
TABLEAUC:	__L	0.839	0.889	0.945	0.915	0.938	0.938	0.942	343	 41.38	55	0.36	3.26	
TABLEAUC:	IE_	0.935	0.928	0.943	0.970	0.976	0.950	0.981	211	 25.89	54	0.35	2.97	
TABLEAUC:	I_L	0.949	0.892	0.930	0.975	0.984	0.928	0.981	240	 30.53	52	0.35	3.04	
TABLEAUC:	_EL	0.843	0.946	0.961	0.933	0.944	0.975	0.955	253	 30.52	55	0.35	3.05	
TABLEAUC:	IEL	0.932	0.929	0.949	0.972	0.977	0.956	0.981	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	auc	I__	vs	I__	1.00000
WILCOXTABLE:	auc	I__	vs	_E_	1.00000
WILCOXTABLE:	auc	I__	vs	__L	0.58874
WILCOXTABLE:	auc	I__	vs	IE_	0.39394
WILCOXTABLE:	auc	I__	vs	_EL	0.30952
WILCOXTABLE:	auc	I__	vs	IEL	0.13203
WILCOXTABLE:	auc	_E_	vs	_E_	1.00000
WILCOXTABLE:	auc	_E_	vs	__L	0.30952
WILCOXTABLE:	auc	_E_	vs	IE_	0.13203
WILCOXTABLE:	auc	_E_	vs	_EL	0.24026
WILCOXTABLE:	auc	_E_	vs	IEL	0.01515
WILCOXTABLE:	auc	__L	vs	__L	1.00000
WILCOXTABLE:	auc	__L	vs	IE_	0.58874
WILCOXTABLE:	auc	__L	vs	_EL	1.00000
WILCOXTABLE:	auc	__L	vs	IEL	0.13203
WILCOXTABLE:	auc	IE_	vs	IE_	1.00000
WILCOXTABLE:	auc	IE_	vs	_EL	1.00000
WILCOXTABLE:	auc	IE_	vs	IEL	0.39394
WILCOXTABLE:	auc	I_L	vs	I__	0.24026
WILCOXTABLE:	auc	I_L	vs	_E_	0.06494
WILCOXTABLE:	auc	I_L	vs	__L	0.30952
WILCOXTABLE:	auc	I_L	vs	IE_	0.48485
WILCOXTABLE:	auc	I_L	vs	_EL	0.48485
WILCOXTABLE:	auc	I_L	vs	IEL	1.00000
WILCOXTABLE:	auc	_EL	vs	_EL	1.00000
WILCOXTABLE:	auc	_EL	vs	IEL	0.30952
WILCOXTABLE:	auc	IEL	vs	IEL	1.00000
TABLE: ##################################################################################
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: #         ref_tree: _E_                                                   #
TABLE: #         ncolumns: 100                                                        #
TABLE: #         content : isone                                                     #
TABLE: #         mode    : avg                                                        #
TABLE: #                                                                                #
TABLE: #                                                                                #
TABLE: ##################################################################################
TABLEISONE:		I__	_E_	__L	IE_	I_L	_EL	IEL	npp	%br.	#trees	rdepth	depth
TABLEISONE:	I__	0.778	0.204	0.167	0.685	0.593	0.185	0.500	316	 38.44	54	0.36	3.21	
TABLEISONE:	_E_	0.218	0.382	0.309	0.364	0.345	0.491	0.364	293	 35.34	55	0.36	3.11	
TABLEISONE:	__L	0.127	0.236	0.436	0.327	0.364	0.345	0.345	343	 41.38	55	0.36	3.26	
TABLEISONE:	IE_	0.407	0.370	0.407	0.667	0.667	0.444	0.722	211	 25.89	54	0.35	2.97	
TABLEISONE:	I_L	0.423	0.308	0.423	0.596	0.673	0.385	0.673	240	 30.53	52	0.35	3.04	
TABLEISONE:	_EL	0.164	0.418	0.473	0.382	0.382	0.564	0.382	253	 30.52	55	0.35	3.05	
TABLEISONE:	IEL	0.346	0.385	0.481	0.635	0.654	0.462	0.692	196	 24.94	52	0.35	2.97	
WILCOXTABLE:	isone	I__	vs	I__	1.00000
WILCOXTABLE:	isone	I__	vs	_E_	1.00000
WILCOXTABLE:	isone	I__	vs	__L	0.47186
WILCOXTABLE:	isone	I__	vs	IE_	0.39394
WILCOXTABLE:	isone	I__	vs	_EL	0.48485
WILCOXTABLE:	isone	I__	vs	IEL	0.39394
WILCOXTABLE:	isone	_E_	vs	_E_	1.00000
WILCOXTABLE:	isone	_E_	vs	__L	0.24026
WILCOXTABLE:	isone	_E_	vs	IE_	0.10173
WILCOXTABLE:	isone	_E_	vs	_EL	0.24026
WILCOXTABLE:	isone	_E_	vs	IEL	0.10173
WILCOXTABLE:	isone	__L	vs	__L	1.00000
WILCOXTABLE:	isone	__L	vs	IE_	0.39394
WILCOXTABLE:	isone	__L	vs	_EL	0.58874
WILCOXTABLE:	isone	__L	vs	IEL	0.39394
WILCOXTABLE:	isone	IE_	vs	IE_	1.00000
WILCOXTABLE:	isone	IE_	vs	_EL	0.48485
WILCOXTABLE:	isone	IE_	vs	IEL	1.00000
WILCOXTABLE:	isone	I_L	vs	I__	0.39394
WILCOXTABLE:	isone	I_L	vs	_E_	0.10173
WILCOXTABLE:	isone	I_L	vs	__L	0.39394
